source,target,weight
doze,roubar,1
doze,pauta,2
doze,aproveitadora,1
tentando,roubar,1
tentando,pauta,2
tentando,aproveitadora,1
tentando,maluco,1
tentando,verde,1
tentando,volta,1
tentando,fucking,1
tentando,make,1
tentando,burrice,1
tentando,vergonhosa,1
tentando,again,1
roubar,pauta,2
roubar,aproveitadora,1
pauta,aproveitadora,2
pauta,pauta,1
cowboy,juntarem,1
cowboy,estratégias,1
cowboy,acabou,1
cowboy,outros,1
cowboy,caralho,1
cowboy,virou,1
cowboy,prestativo,1
cowboy,viu,1
cowboy,senão,1
cowboy,ganhado,1
cowboy,ihaaaaaaaaaa,1
juntarem,estratégias,1
juntarem,acabou,1
juntarem,outros,1
estratégias,acabou,1
estratégias,outros,1
acabou,outros,1
outros,recomendando,2
outros,jones,2
outros,manoel,2
outros,pensando,2
outros,esquerda,2
outros,usa,2
outros,pouco,2
outros,sistema,2
outros,recomendações,2
outros,participantes,2
outros,possam,2
outros,recomendar,2
outros,outros,1
outros,comunicadores,2
outros,ajudar,2
outros,ampliar,2
outros,direita,2
outros,usou,2
outros,forte,2
outros,assisti,1
outros,jura,1
outros,nomes,1
outros,li,1
outros,parecem,1
outros,inventados,1
boa,consciente,1
boa,tentou,1
boa,transformar,1
boa,própria,1
boa,tristíssima,1
boa,superação,1
boa,soube,1
boa,muitíssimo,1
boa,privilégio,1
boa,quê,1
boa,nasceu,1
boa,rica,1
boa,fingir,1
boa,corretíssima,1
boa,focar,1
boa,olhando,1
boa,mesmíssima,1
boa,olhava,1
boa,daniel,1
boa,20,1
boa,caminhando,1
boa,pensando,1
boa,voltou,1
boa,almejando,1
boa,dinheiro,1
boa,prêmio,1
boa,conhecer,1
boa,nova,1
boa,uns,1
boa,meses,1
consciente,tentou,1
consciente,transformar,1
consciente,própria,1
consciente,tristíssima,1
consciente,superação,1
consciente,soube,1
consciente,muitíssimo,1
consciente,privilégio,1
consciente,quê,1
consciente,nasceu,1
consciente,rica,1
consciente,fingir,1
consciente,corretíssima,1
consciente,focar,1
tentou,transformar,1
tentou,própria,1
tentou,tristíssima,1
tentou,superação,1
tentou,soube,1
tentou,muitíssimo,1
tentou,privilégio,1
tentou,quê,1
tentou,nasceu,1
tentou,rica,1
tentou,fingir,1
tentou,corretíssima,1
tentou,focar,1
transformar,própria,1
transformar,tristíssima,1
transformar,superação,1
transformar,soube,1
transformar,muitíssimo,1
transformar,privilégio,1
transformar,quê,1
transformar,nasceu,1
transformar,rica,1
transformar,fingir,1
transformar,corretíssima,1
transformar,focar,1
própria,tristíssima,1
própria,superação,1
própria,soube,1
própria,muitíssimo,1
própria,privilégio,1
própria,quê,1
própria,nasceu,1
própria,rica,1
própria,fingir,1
própria,corretíssima,1
própria,focar,1
tristíssima,superação,1
tristíssima,soube,1
tristíssima,muitíssimo,1
tristíssima,privilégio,1
tristíssima,quê,1
tristíssima,nasceu,1
tristíssima,rica,1
tristíssima,fingir,1
tristíssima,corretíssima,1
tristíssima,focar,1
superação,soube,1
superação,muitíssimo,1
superação,privilégio,1
superação,quê,1
superação,nasceu,1
superação,rica,1
superação,fingir,1
superação,corretíssima,1
superação,focar,1
soube,muitíssimo,1
soube,privilégio,1
soube,quê,1
soube,nasceu,1
soube,rica,1
soube,fingir,1
soube,corretíssima,1
soube,focar,1
muitíssimo,privilégio,1
muitíssimo,quê,1
muitíssimo,nasceu,1
muitíssimo,rica,1
muitíssimo,fingir,1
muitíssimo,corretíssima,1
muitíssimo,focar,1
privilégio,quê,1
privilégio,nasceu,1
privilégio,rica,1
privilégio,fingir,1
privilégio,corretíssima,1
privilégio,focar,1
quê,nasceu,1
quê,rica,1
quê,fingir,1
quê,corretíssima,1
quê,focar,1
nasceu,rica,1
nasceu,fingir,1
nasceu,corretíssima,1
nasceu,focar,1
rica,fingir,1
rica,corretíssima,1
rica,focar,1
fingir,corretíssima,1
fingir,focar,1
corretíssima,focar,1
mohamed,alterna,1
mohamed,guarda,2
mohamed,trocação,1
mohamed,chega,1
mohamed,braço,1
mohamed,solto,1
mohamed,sapateia,1
mohamed,frente,1
mohamed,adversário,1
mohamed,tenta,1
mohamed,conectar,1
mohamed,aberta,1
mohamed,desvia,1
alterna,guarda,2
alterna,trocação,1
alterna,chega,1
alterna,braço,1
alterna,solto,1
alterna,sapateia,1
alterna,frente,1
alterna,adversário,1
alterna,tenta,1
alterna,conectar,1
alterna,aberta,1
alterna,desvia,1
guarda,trocação,2
guarda,chega,2
guarda,braço,2
guarda,solto,2
guarda,sapateia,2
guarda,frente,2
guarda,adversário,2
guarda,tenta,2
guarda,conectar,2
guarda,guarda,1
guarda,aberta,2
guarda,desvia,2
trocação,chega,1
trocação,braço,1
trocação,solto,1
trocação,sapateia,1
trocação,frente,1
trocação,adversário,1
trocação,tenta,1
trocação,conectar,1
trocação,aberta,1
trocação,desvia,1
chega,braço,1
chega,solto,1
chega,sapateia,1
chega,frente,1
chega,adversário,1
chega,tenta,1
chega,conectar,1
chega,aberta,1
chega,desvia,1
braço,solto,1
braço,sapateia,1
braço,frente,1
braço,adversário,1
braço,tenta,1
braço,conectar,1
braço,aberta,1
braço,desvia,1
solto,sapateia,1
solto,frente,1
solto,adversário,1
solto,tenta,1
solto,conectar,1
solto,aberta,1
solto,desvia,1
sapateia,frente,1
sapateia,adversário,1
sapateia,tenta,1
sapateia,conectar,1
sapateia,aberta,1
sapateia,desvia,1
frente,adversário,1
frente,tenta,1
frente,conectar,1
frente,aberta,1
frente,desvia,1
frente,cogitando,1
frente,nova,1
frente,revolucionário,1
frente,esquerda,1
frente,brasileira,1
frente,juliano,1
frente,acabei,1
frente,corte,1
frente,infelizmente,1
frente,existe,1
frente,competição,1
frente,trata,1
frente,anime,1
frente,mudar,1
frente,categoria,1
frente,novela,1
frente,filme,1
frente,bater,1
frente,discussão,1
adversário,tenta,1
adversário,conectar,1
adversário,aberta,1
adversário,desvia,1
tenta,conectar,1
tenta,aberta,1
tenta,desvia,1
tenta,aguento,1
tenta,quanto,1
tenta,burro,1
tenta,toma,1
tenta,sacode,1
tenta,conversa,1
tenta,sacanear,1
tenta,fraco,1
tenta,fica,1
tenta,parecendo,1
tenta,criança,1
tenta,embolando,1
tenta,mentiras,1
tenta,filtro,1
tenta,mutuals,1
conectar,aberta,1
conectar,desvia,1
aberta,desvia,1
entidade,necessária,2
entidade,coloca,2
entidade,funcionária,2
entidade,participa,4
entidade,vip,2
entidade,provas,2
entidade,votações,2
entidade,entidade,1
entidade,alí,2
entidade,caçar,2
necessária,coloca,1
necessária,funcionária,1
necessária,participa,2
necessária,vip,1
necessária,provas,1
necessária,votações,1
necessária,alí,1
necessária,caçar,1
coloca,funcionária,1
coloca,participa,2
coloca,vip,1
coloca,provas,1
coloca,votações,1
coloca,alí,1
coloca,caçar,1
funcionária,participa,2
funcionária,vip,1
funcionária,provas,1
funcionária,votações,1
funcionária,alí,1
funcionária,caçar,1
participa,vip,2
participa,participa,1
participa,provas,2
participa,votações,2
participa,alí,2
participa,caçar,2
vip,provas,1
vip,votações,1
vip,alí,1
vip,caçar,1
provas,votações,1
provas,alí,1
provas,caçar,1
votações,alí,1
votações,caçar,1
alí,caçar,1
grupinho,certo,1
grupinho,derrotar,1
grupinho,especificamente,1
certo,derrotar,1
certo,especificamente,1
derrotar,especificamente,1
mocreio,achando,1
mocreio,perna,1
mocreio,10,1
achando,perna,1
achando,10,3
achando,eh,1
achando,chata,1
achando,caralho,1
achando,paga,1
achando,evoluída,1
achando,resgatando,1
achando,grande,1
achando,mousse,1
achando,filha,1
achando,viver,1
achando,ngm,1
achando,liga,1
achando,roupa,1
perna,10,1
10,eh,2
10,chata,2
10,caralho,2
10,paga,2
10,evoluída,2
10,resgatando,2
10,grande,2
10,mousse,2
10,10,1
10,filha,2
10,viver,2
10,ngm,2
10,liga,2
10,roupa,2
10,bluesky,5
10,top,5
10,trending,5
10,words,10
10,past,5
10,60min,1
10,epstein,5
10,democracy,3
10,ukraine,1
10,claudette,1
10,dilbert,1
10,colvin,1
10,gaza,1
10,bilheteria,1
10,weathers,1
10,unlocked,5
10,emergency,5
10,see,5
10,img,5
10,listentoblackvoices,2
10,something,5
10,not,5
10,right,5
10,reply,5
10,10min,4
10,caleb,1
10,mcvay,1
10,pope,1
10,rams,1
10,kmet,1
10,williams,1
10,bridgerton,1
10,йобанарусня,2
10,stroud,3
10,cj,3
10,veteranos,1
10,paula,1
10,edilson,1
10,久米,1
10,texans,2
10,rodgers,1
10,bovino,2
10,ステーション,1
10,steelers,1
10,turnovers,1
10,perfidy,1
10,freepalestine,1
pois,mulher,1
pois,branca,1
pois,privilegiada,1
pois,precisa,1
pois,branco,1
pois,simmm,1
pois,explorar,1
pois,desigualdades,1
pois,sociais,1
pois,tampa,1
pois,fome,1
pois,entretenimento,1
pois,reparação,1
pois,histórica,1
mulher,branca,1
mulher,privilegiada,1
mulher,precisa,1
mulher,branco,1
mulher,simmm,1
mulher,explorar,1
mulher,desigualdades,1
mulher,sociais,1
mulher,tampa,1
mulher,fome,1
mulher,entretenimento,1
mulher,reparação,1
mulher,histórica,1
branca,privilegiada,1
branca,precisa,1
branca,branco,1
branca,simmm,1
branca,explorar,1
branca,desigualdades,1
branca,sociais,1
branca,tampa,1
branca,fome,1
branca,entretenimento,1
branca,reparação,1
branca,histórica,1
branca,pensando,1
branca,melhores,1
branca,filmes,1
branca,brasileiros,1
branca,estrearam,1
branca,passado,1
branca,oeste,1
branca,kasa,1
privilegiada,precisa,1
privilegiada,branco,1
privilegiada,simmm,1
privilegiada,explorar,1
privilegiada,desigualdades,1
privilegiada,sociais,1
privilegiada,tampa,1
privilegiada,fome,1
privilegiada,entretenimento,1
privilegiada,reparação,1
privilegiada,histórica,1
precisa,branco,1
precisa,simmm,1
precisa,explorar,1
precisa,desigualdades,1
precisa,sociais,1
precisa,tampa,1
precisa,fome,1
precisa,entretenimento,1
precisa,reparação,1
precisa,histórica,1
branco,simmm,1
branco,explorar,1
branco,desigualdades,1
branco,sociais,1
branco,tampa,1
branco,fome,1
branco,entretenimento,1
branco,reparação,1
branco,histórica,1
simmm,explorar,1
simmm,desigualdades,1
simmm,sociais,1
simmm,tampa,1
simmm,fome,1
simmm,entretenimento,1
simmm,reparação,1
simmm,histórica,1
explorar,desigualdades,1
explorar,sociais,1
explorar,tampa,1
explorar,fome,1
explorar,entretenimento,1
explorar,reparação,1
explorar,histórica,1
desigualdades,sociais,1
desigualdades,tampa,1
desigualdades,fome,1
desigualdades,entretenimento,1
desigualdades,reparação,1
desigualdades,histórica,1
sociais,tampa,1
sociais,fome,1
sociais,entretenimento,1
sociais,reparação,1
sociais,histórica,1
tampa,fome,1
tampa,entretenimento,1
tampa,reparação,1
tampa,histórica,1
fome,entretenimento,1
fome,reparação,1
fome,histórica,1
entretenimento,reparação,1
entretenimento,histórica,1
entretenimento,colocarem,2
entretenimento,sequência,1
entretenimento,contra,1
entretenimento,sei,1
entretenimento,leve,1
entretenimento,contribuição,1
entretenimento,veteranos,1
entretenimento,edições,1
entretenimento,acompanhei,1
entretenimento,extremamente,1
entretenimento,gerar,1
entretenimento,espontâneo,1
entretenimento,externar,1
entretenimento,sentimentos,1
reparação,histórica,1
anunciada,veterana,1
cristão,acusa,1
cristão,macumba,1
cristão,contra,1
cristão,rebate,1
acusa,macumba,1
acusa,contra,1
acusa,rebate,1
macumba,contra,1
macumba,rebate,1
contra,rebate,1
contra,colocarem,2
contra,sequência,1
contra,depõe,1
contra,falsa,1
contra,ideia,1
contra,catapulta,1
contra,carreiras,1
contra,camarotes,1
contra,triste,1
dourado,acertou,1
dourado,escalação,1
dourado,fecho,1
dourado,dá,1
dourado,micro,1
dourado,pênis,1
dourado,brigideiro,1
dourado,amando,1
acertou,escalação,1
acertou,fecho,1
acertou,dá,1
acertou,micro,1
acertou,pênis,1
acertou,brigideiro,1
acertou,amando,1
escalação,fecho,1
escalação,dá,1
escalação,micro,1
escalação,pênis,1
escalação,brigideiro,1
escalação,amando,1
fecho,dá,1
fecho,micro,1
fecho,pênis,1
fecho,brigideiro,1
fecho,amando,1
dá,micro,1
dá,pênis,1
dá,brigideiro,1
dá,amando,1
micro,pênis,1
micro,brigideiro,1
micro,amando,1
pênis,brigideiro,1
pênis,amando,1
brigideiro,amando,1
botando,milena,2
botando,direcionando,1
botando,riscado,1
botando,namastreta,1
botando,olivia,1
botando,benson,1
botando,farejando,1
botando,correr,1
milena,milena,1
milena,direcionando,2
milena,riscado,2
milena,namastreta,2
milena,campos,1
milena,deve,1
milena,tia,1
milena,crescendo,1
milena,coração,1
milena,criada,1
milena,confusa,1
milena,aprendendo,1
milena,processo,1
milena,adoção,1
milena,oficialmente,1
milena,pai,1
direcionando,riscado,1
direcionando,namastreta,1
riscado,namastreta,1
riscado,inventando,1
riscado,colocou,1
riscado,alvo,1
riscado,nela,1
riscado,faz,1
riscado,menor,1
riscado,sentido,1
riscado,lembra,1
riscado,amiga,1
riscado,supera,1
riscado,sarau,1
riscado,cortou,1
riscado,ideia,1
riscado,raiz,1
além,f,2
além,der,2
além,preconceituosas,1
além,escorregar,1
f,der,4
f,f,1
f,preconceituosas,2
f,escorregar,2
der,der,1
der,preconceituosas,2
der,escorregar,2
der,total,1
der,cheque,1
der,deu,1
preconceituosas,escorregar,1
odeia,sonso,1
odeia,quanto,1
odeia,hahahahaha,1
odeia,mãe,1
odeia,homem,1
odeia,climão,2
odeia,sol,2
odeia,iarnou,2
odeia,lembrando,2
odeia,cedo,2
odeia,perguntas,2
odeia,burras,2
odeia,odeia,1
odeia,burrice,2
sonso,quanto,1
sonso,hahahahaha,1
quanto,hahahahaha,1
quanto,aguento,1
quanto,burro,1
quanto,toma,1
quanto,sacode,1
quanto,conversa,1
quanto,sacanear,1
quanto,fraco,1
quanto,fica,1
quanto,parecendo,1
quanto,criança,1
quanto,embolando,1
quanto,mentiras,1
quanto,filtro,1
quanto,mutuals,1
diz,autocentrista,1
sei,engraçado,1
sei,sabem,1
sei,formei,1
sei,faculdade,1
sei,pegava,1
sei,carona,1
sei,centro,1
sei,aula,1
sei,leve,1
sei,contribuição,1
sei,veteranos,1
sei,edições,1
sei,acompanhei,1
sei,extremamente,1
sei,gerar,1
sei,espontâneo,1
sei,externar,1
sei,sentimentos,1
meter,brigar,1
meter,suposto,1
meter,pedofilo,1
meter,musa,1
meter,malandro,1
brigar,suposto,1
brigar,pedofilo,1
brigar,musa,1
brigar,malandro,1
suposto,pedofilo,1
suposto,musa,1
suposto,malandro,1
pedofilo,musa,1
pedofilo,malandro,1
musa,malandro,1
acabei,treta,1
acabei,tomara,1
acabei,receba,1
acabei,processinho,1
acabei,intolerância,1
acabei,religiosa,1
acabei,corte,1
acabei,infelizmente,1
acabei,existe,1
acabei,competição,1
acabei,trata,1
acabei,anime,1
acabei,mudar,1
acabei,categoria,1
acabei,novela,1
acabei,filme,1
acabei,bater,1
acabei,discussão,1
treta,tomara,1
treta,receba,1
treta,processinho,1
treta,intolerância,1
treta,religiosa,1
tomara,receba,1
tomara,processinho,1
tomara,intolerância,1
tomara,religiosa,1
receba,processinho,1
receba,intolerância,1
receba,religiosa,1
processinho,intolerância,1
processinho,religiosa,1
intolerância,religiosa,1
josé,diogo,1
josé,cotrim,1
josé,aula,1
josé,cota,1
josé,mulheres,1
josé,pretas,1
diogo,cotrim,1
diogo,aula,1
diogo,cota,1
diogo,mulheres,1
diogo,pretas,1
cotrim,aula,1
cotrim,cota,1
cotrim,mulheres,1
cotrim,pretas,1
aula,cota,1
aula,mulheres,1
aula,pretas,1
aula,sabem,1
aula,formei,1
aula,faculdade,1
aula,pegava,1
aula,carona,1
aula,centro,1
cota,mulheres,1
cota,pretas,1
mulheres,pretas,1
fiat,patrocinando,1
fiat,censurando,1
fiat,citar,1
fiat,concorrência,1
patrocinando,censurando,1
patrocinando,citar,1
patrocinando,concorrência,1
censurando,citar,1
censurando,concorrência,1
citar,concorrência,1
caralho,conseguiu,1
caralho,breve,1
caralho,eh,1
caralho,chata,1
caralho,paga,1
caralho,evoluída,1
caralho,resgatando,1
caralho,grande,1
caralho,mousse,1
caralho,filha,1
caralho,viver,1
caralho,ngm,1
caralho,liga,1
caralho,roupa,1
caralho,virou,1
caralho,prestativo,1
caralho,viu,1
caralho,senão,1
caralho,ganhado,1
caralho,ihaaaaaaaaaa,1
conseguiu,breve,1
conseguiu,arrombado,1
conseguiu,sorrindo,1
conseguiu,falolu,1
conseguiu,estressada,1
conseguiu,desestabilizar,1
automóvel,favor,1
automóvel,vire,1
automóvel,inimiga,1
automóvel,legendário,1
automóvel,frigidus,1
favor,vire,1
favor,inimiga,1
favor,legendário,1
favor,frigidus,1
vire,inimiga,1
vire,legendário,1
vire,frigidus,1
inimiga,legendário,1
inimiga,frigidus,1
legendário,frigidus,1
legendário,eliminou,1
legendário,passado,1
ssó,faz,1
faz,inventando,1
faz,colocou,1
faz,alvo,1
faz,nela,1
faz,menor,1
faz,sentido,1
faz,lembra,1
faz,amiga,1
faz,supera,1
inventando,colocou,1
inventando,alvo,1
inventando,nela,1
inventando,menor,1
inventando,sentido,1
inventando,lembra,1
inventando,amiga,1
inventando,supera,1
colocou,alvo,1
colocou,nela,1
colocou,menor,1
colocou,sentido,1
colocou,lembra,1
colocou,amiga,1
colocou,supera,1
alvo,nela,1
alvo,menor,1
alvo,sentido,1
alvo,lembra,1
alvo,amiga,1
alvo,supera,1
nela,menor,1
nela,sentido,1
nela,lembra,1
nela,amiga,1
nela,supera,1
menor,sentido,1
menor,lembra,1
menor,amiga,1
menor,supera,1
sentido,lembra,1
sentido,amiga,1
sentido,supera,1
lembra,amiga,1
lembra,supera,1
amiga,supera,1
mal,penso,1
mal,voltaram,1
aguento,burro,1
aguento,toma,1
aguento,sacode,1
aguento,conversa,1
aguento,sacanear,1
aguento,fraco,1
aguento,fica,1
aguento,parecendo,1
aguento,criança,1
aguento,embolando,1
aguento,mentiras,1
aguento,filtro,1
aguento,mutuals,1
burro,toma,1
burro,sacode,1
burro,conversa,1
burro,sacanear,1
burro,fraco,1
burro,fica,1
burro,parecendo,1
burro,criança,1
burro,embolando,1
burro,mentiras,1
burro,filtro,1
burro,mutuals,1
toma,sacode,1
toma,conversa,1
toma,sacanear,1
toma,fraco,1
toma,fica,1
toma,parecendo,1
toma,criança,1
toma,embolando,1
toma,mentiras,1
toma,filtro,1
toma,mutuals,1
sacode,conversa,1
sacode,sacanear,1
sacode,fraco,1
sacode,fica,1
sacode,parecendo,1
sacode,criança,1
sacode,embolando,1
sacode,mentiras,1
sacode,filtro,1
sacode,mutuals,1
conversa,sacanear,1
conversa,fraco,1
conversa,fica,1
conversa,parecendo,1
conversa,criança,1
conversa,embolando,1
conversa,mentiras,1
conversa,filtro,1
conversa,mutuals,1
sacanear,fraco,1
sacanear,fica,1
sacanear,parecendo,1
sacanear,criança,1
sacanear,embolando,1
sacanear,mentiras,1
sacanear,filtro,1
sacanear,mutuals,1
fraco,fica,1
fraco,parecendo,1
fraco,criança,1
fraco,embolando,1
fraco,mentiras,1
fraco,filtro,1
fraco,mutuals,1
fica,parecendo,1
fica,criança,1
fica,embolando,1
fica,mentiras,1
fica,filtro,1
fica,mutuals,1
parecendo,criança,1
parecendo,embolando,1
parecendo,mentiras,1
parecendo,filtro,1
parecendo,mutuals,1
criança,embolando,1
criança,mentiras,1
criança,filtro,1
criança,mutuals,1
embolando,mentiras,1
embolando,filtro,1
embolando,mutuals,1
mentiras,filtro,1
mentiras,mutuals,1
filtro,mutuals,1
pena,morte,1
pena,voltado,1
pena,fiuk,2
pena,deu,1
pena,esporro,1
pena,edições,1
pena,diferentes,1
pensar,voltado,1
pensar,alane,1
voltado,alane,1
voltado,fiuk,2
voltado,deu,1
voltado,esporro,1
voltado,edições,1
voltado,diferentes,1
sabem,formei,1
sabem,faculdade,1
sabem,pegava,1
sabem,carona,1
sabem,centro,1
formei,faculdade,1
formei,pegava,1
formei,carona,1
formei,centro,1
faculdade,pegava,1
faculdade,carona,1
faculdade,centro,1
pegava,carona,1
pegava,centro,1
carona,centro,1
arrombado,sorrindo,1
arrombado,falolu,1
arrombado,estressada,1
arrombado,desestabilizar,1
sorrindo,falolu,1
sorrindo,estressada,1
sorrindo,desestabilizar,1
falolu,estressada,1
falolu,desestabilizar,1
estressada,desestabilizar,1
eh,chata,1
eh,paga,1
eh,evoluída,1
eh,resgatando,1
eh,grande,2
eh,mousse,1
eh,filha,1
eh,viver,1
eh,ngm,1
eh,liga,1
eh,roupa,1
eh,deprimente,1
eh,mim,1
eh,decepção,1
eh,vários,1
eh,sentidos,1
eh,apesar,1
eh,interesse,1
eh,fomo,1
chata,paga,1
chata,evoluída,1
chata,resgatando,1
chata,grande,1
chata,mousse,1
chata,filha,1
chata,viver,1
chata,ngm,1
chata,liga,1
chata,roupa,1
paga,evoluída,1
paga,resgatando,1
paga,grande,1
paga,mousse,1
paga,filha,1
paga,viver,1
paga,ngm,1
paga,liga,1
paga,roupa,1
evoluída,resgatando,1
evoluída,grande,1
evoluída,mousse,1
evoluída,filha,1
evoluída,viver,1
evoluída,ngm,1
evoluída,liga,1
evoluída,roupa,1
resgatando,grande,1
resgatando,mousse,1
resgatando,filha,1
resgatando,viver,1
resgatando,ngm,1
resgatando,liga,1
resgatando,roupa,1
grande,mousse,1
grande,filha,1
grande,viver,1
grande,ngm,1
grande,liga,1
grande,roupa,1
grande,deprimente,1
grande,mim,1
grande,decepção,1
grande,vários,1
grande,sentidos,1
grande,apesar,1
grande,interesse,1
grande,fomo,1
mousse,filha,1
mousse,viver,1
mousse,ngm,1
mousse,liga,1
mousse,roupa,1
filha,viver,1
filha,ngm,1
filha,liga,1
filha,roupa,1
viver,ngm,1
viver,liga,1
viver,roupa,1
viver,volta,1
viver,b,1
viver,agente,1
viver,secreto,1
viver,engane,1
viver,cinema,1
ngm,liga,1
ngm,roupa,1
liga,roupa,1
fatos,feita,1
fatos,vitória,1
feita,vitória,1
maluco,verde,1
maluco,volta,1
maluco,fucking,1
maluco,make,1
maluco,burrice,1
maluco,vergonhosa,1
maluco,again,1
verde,volta,1
verde,fucking,1
verde,make,1
verde,burrice,1
verde,vergonhosa,1
verde,again,1
volta,fucking,1
volta,make,1
volta,burrice,1
volta,vergonhosa,1
volta,again,1
volta,b,1
volta,agente,1
volta,secreto,1
volta,engane,1
volta,cinema,1
volta,2020,1
volta,comecei,1
volta,achava,1
volta,escroto,1
volta,tratavam,1
volta,respeitado,1
volta,indagaram,1
volta,pente,1
volta,usava,1
volta,cabelo,1
volta,resposta,1
volta,digna,1
volta,ilustração,1
volta,fico,1
volta,feliz,1
volta,espero,1
volta,ganhe,1
volta,elenco,1
volta,completo,1
volta,henri,1
volta,castelli,1
volta,camarote,1
volta,veteranos,1
volta,veja,1
volta,lista,1
volta,completa,1
volta,bigbrotherbrasil,1
fucking,make,1
fucking,burrice,1
fucking,vergonhosa,1
fucking,again,1
make,burrice,1
make,vergonhosa,1
make,again,1
burrice,vergonhosa,1
burrice,again,1
burrice,climão,1
burrice,sol,1
burrice,iarnou,1
burrice,lembrando,1
burrice,cedo,1
burrice,perguntas,1
burrice,burras,1
vergonhosa,again,1
sigo,insta,1
sigo,extremamente,1
sigo,carismatica,1
sigo,querida,1
sigo,correta,1
sigo,posicionamentos,1
sigo,outras,1
sigo,sonham,1
insta,extremamente,1
insta,carismatica,1
insta,querida,1
insta,correta,1
insta,posicionamentos,1
insta,outras,1
insta,sonham,1
extremamente,carismatica,1
extremamente,querida,1
extremamente,correta,1
extremamente,posicionamentos,1
extremamente,outras,1
extremamente,sonham,1
extremamente,leve,1
extremamente,contribuição,1
extremamente,veteranos,1
extremamente,edições,1
extremamente,acompanhei,1
extremamente,gerar,1
extremamente,espontâneo,1
extremamente,externar,1
extremamente,sentimentos,1
extremamente,zen,1
extremamente,manter,1
extremamente,tranquilidade,1
carismatica,querida,1
carismatica,correta,1
carismatica,posicionamentos,1
carismatica,outras,1
carismatica,sonham,1
querida,correta,1
querida,posicionamentos,1
querida,outras,1
querida,sonham,1
correta,posicionamentos,1
correta,outras,1
correta,sonham,1
posicionamentos,outras,1
posicionamentos,sonham,1
outras,sonham,1
mantenho,palavra,1
palavra,ama,1
palavra,pfvr,1
palavra,dirija,1
palavra,vsf,1
palavra,acerto,1
palavra,napaula,1
palavra,veteranos,1
olivia,benson,1
olivia,farejando,1
olivia,correr,1
benson,farejando,1
benson,correr,1
farejando,correr,1
eliminou,passado,1
passado,pensando,1
passado,melhores,1
passado,filmes,1
passado,brasileiros,1
passado,estrearam,1
passado,oeste,1
passado,kasa,1
segue,firme,1
segue,estratégia,1
segue,inserir,1
segue,flertes,1
segue,aleatórios,1
segue,adversários,1
segue,jogadora,1
firme,estratégia,1
firme,inserir,1
firme,flertes,1
firme,aleatórios,1
firme,adversários,1
firme,jogadora,1
estratégia,inserir,1
estratégia,flertes,1
estratégia,aleatórios,1
estratégia,adversários,1
estratégia,jogadora,1
inserir,flertes,1
inserir,aleatórios,1
inserir,adversários,1
inserir,jogadora,1
flertes,aleatórios,1
flertes,adversários,1
flertes,jogadora,1
aleatórios,adversários,1
aleatórios,jogadora,1
adversários,jogadora,1
campos,deve,1
ê,bolsominion,1
tia,crescendo,1
tia,coração,1
tia,criada,1
tia,confusa,1
tia,aprendendo,1
crescendo,coração,1
crescendo,criada,1
crescendo,confusa,1
crescendo,aprendendo,1
coração,criada,1
coração,confusa,1
coração,aprendendo,1
criada,confusa,1
criada,aprendendo,1
confusa,aprendendo,1
sabendo,amado,1
primeiro,eliminado,1
primeiro,lababu,1
eliminado,lababu,1
mãe,homem,1
virou,prestativo,1
virou,viu,1
virou,senão,1
virou,ganhado,1
virou,ihaaaaaaaaaa,1
prestativo,viu,1
prestativo,senão,1
prestativo,ganhado,1
prestativo,ihaaaaaaaaaa,1
viu,senão,1
viu,ganhado,1
viu,ihaaaaaaaaaa,1
senão,ganhado,1
senão,ihaaaaaaaaaa,1
ganhado,ihaaaaaaaaaa,1
olhando,mesmíssima,1
olhando,olhava,1
olhando,daniel,1
olhando,20,1
olhando,caminhando,1
mesmíssima,olhava,1
mesmíssima,daniel,1
mesmíssima,20,1
mesmíssima,caminhando,1
olhava,daniel,1
olhava,20,1
olhava,caminhando,1
daniel,20,1
daniel,caminhando,1
20,caminhando,1
20,relembra,1
20,trigésima,1
20,anunciado,1
20,veterano,1
20,lembrar,1
20,fiz,1
20,animal,1
20,crossing,1
20,grupo,1
20,veteranos,2
20,confirmados,1
20,ator,1
20,participou,1
20,retorna,1
20,46,1
20,claro,1
20,continua,1
20,rio,1
20,janeiro,1
20,rj,1
20,tavam,1
20,saudades,1
20,paizão,1
tãããão,difere,1
tãããão,tantas,1
tãããão,abertas,1
tãããão,afinidade,1
tãããão,experiência,1
tãããão,completamente,1
tãããão,diferente,1
difere,tantas,1
difere,abertas,1
difere,afinidade,1
difere,experiência,1
difere,completamente,1
difere,diferente,1
tantas,abertas,1
tantas,afinidade,1
tantas,experiência,1
tantas,completamente,1
tantas,diferente,1
abertas,afinidade,1
abertas,experiência,1
abertas,completamente,1
abertas,diferente,1
afinidade,experiência,1
afinidade,completamente,1
afinidade,diferente,1
experiência,completamente,1
experiência,diferente,1
completamente,diferente,1
total,cheque,1
total,deu,1
cheque,deu,1
deu,fiuk,2
deu,esporro,1
deu,edições,1
deu,diferentes,1
chamar,sol,1
chamar,iarnuou,1
chamar,burra,1
chamar,espero,1
chamar,ofendido,1
sol,iarnuou,1
sol,burra,1
sol,espero,1
sol,ofendido,1
sol,climão,1
sol,iarnou,1
sol,lembrando,1
sol,cedo,1
sol,perguntas,1
sol,burras,1
sol,melhor,1
sol,elenco,1
sol,últimos,1
sol,tempos,1
sol,iarnuô,1
